,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-02-07,20400.0,73,20473.0,0.0, ,BUY, ,67.85703974141444,200.5,225.32337607981643,175.67662392018357,51.111111111111114
1,2019-02-11,20600.0,94,20473.0,33.0, ,SELL, ,65.00263338923997,202.65,224.68882937000066,180.61117062999935,44.44444444444444
2,2019-02-12,20400.0,73,20473.0,0.0, ,BUY, ,59.93259809343986,203.35,224.61287845048273,182.08712154951726,38.888888888888886
3,2019-02-21,23400.0,107,20473.0,2820.0, ,SELL,SELL,76.06761164283547,209.9,225.20882098660786,194.59117901339215,95.1219512195122
4,2019-03-13,23400.0,84,23484.0,0.0, ,BUY, ,50.87021318204393,230.0,260.5941170815569,199.40588291844315,23.80952380952381
5,2019-03-14,24000.0,110,23484.0,406.0, ,SELL, ,46.341782456766765,231.8,260.22252627758496,203.37747372241503,38.095238095238095
6,2019-03-19,24000.0,86,24086.0,0.0, ,BUY, ,41.913730005096696,236.8,255.3644822173959,218.23551778260412,57.142857142857146
7,2019-04-03,23200.0,106,24086.0,-992.0, ,SELL, ,41.47496786316755,229.9,243.89857135567794,215.90142864432207,50.0
8,2019-04-04,23600.0,84,23684.0,0.0, ,BUY, ,44.61836995893724,230.2,244.44921050444572,215.95078949555426,60.0
9,2019-04-05,23600.0,108,23684.0,-192.0, , ,SELL,29.46352973662539,230.3,244.68193311067768,215.91806688932235,80.0
10,2019-04-08,22800.0,82,22882.0,0.0, ,BUY, ,30.44192621234788,229.9,244.06898020324707,215.73101979675295,57.142857142857146
11,2019-04-10,24800.0,114,22882.0,1804.0, , ,SELL,64.55385635861803,230.5,246.69259089830922,214.30740910169078,90.0
12,2019-04-26,25400.0,91,25491.0,0.0, ,BUY, ,72.40414211771417,245.7,271.6622803312806,219.73771966871936,57.142857142857146
13,2019-04-29,26000.0,119,25491.0,390.0, ,SELL, ,75.52373473591223,247.3,272.6385082433832,221.9614917566168,62.5
14,2019-05-02,25400.0,91,25491.0,0.0, ,BUY, ,71.36936264704308,250.6,273.3719125239844,227.82808747601558,40.0
15,2019-05-27,25000.0,115,25491.0,-606.0, , ,SELL,54.996844962037756,243.1,259.6638159854549,226.53618401454506,80.95238095238095
16,2019-05-29,24000.0,86,24086.0,0.0, ,BUY, ,35.93882631786751,241.8,256.10524379379865,227.49475620620137,57.142857142857146
17,2019-05-31,25000.0,115,24086.0,799.0, , ,SELL,33.79930989503518,241.6,255.31714255958633,227.88285744041366,80.95238095238095
18,2019-06-21,26400.0,95,26495.0,0.0, ,BUY, ,51.091400644655984,255.8,277.26252548047387,234.33747451952615,33.333333333333336
19,2019-06-24,26400.0,121,26495.0,-216.0, ,SELL, ,55.2157528604641,257.0,277.4548282808726,236.54517171912735,33.333333333333336
20,2019-07-08,27600.0,99,27699.0,0.0, ,BUY, ,65.52427625812987,272.5,291.7613602842569,253.2386397157431,52.0
21,2019-07-10,28000.0,128,27699.0,173.0, ,SELL, ,68.43344238822856,273.9,293.7181734778951,254.08182652210485,60.0
22,2019-07-17,27600.0,99,27699.0,0.0, ,BUY, ,59.703301746984145,277.7,295.28522106770157,260.1147789322984,33.333333333333336
23,2019-07-19,28400.0,130,27699.0,571.0, ,SELL, ,58.10159456555448,279.2,295.3195533436858,263.08044665631417,55.55555555555556
24,2019-07-22,28000.0,100,28100.0,0.0, ,BUY, ,51.19472010118728,280.0,294.53272169966556,265.46727830033444,44.44444444444444
25,2019-07-25,30600.0,140,28100.0,2360.0, ,SELL,SELL,66.39336828581318,283.2,298.18799519615357,268.2120048038464,95.45454545454545
26,2019-08-05,29400.0,105,29505.0,0.0, ,BUY, ,70.02033614468182,289.8,311.99549503840615,267.6045049615939,37.03703703703704
27,2019-08-07,30400.0,139,29505.0,756.0, ,SELL, ,76.94068070115335,292.3,316.0411035969247,268.5588964030753,61.29032258064516
28,2019-08-15,30600.0,110,30710.0,0.0, ,BUY, ,68.27599516699617,301.0,323.21711052319574,278.78288947680426,68.96551724137932
29,2019-08-16,31600.0,145,30710.0,745.0, ,SELL,SELL,74.3774138381019,302.6,324.2923949807276,280.90760501927247,86.20689655172414
30,2019-08-21,30800.0,110,30910.0,0.0, ,BUY, ,59.84462691268611,306.9,318.10535586226007,295.6946441377399,77.77777777777777
31,2019-08-22,31000.0,142,30910.0,-52.0, , ,SELL,60.055261123246,307.1,318.3765242872033,295.8234757127967,81.48148148148148
32,2019-08-23,30600.0,110,30710.0,0.0, ,BUY, ,65.53367908465148,307.2,318.39999999999486,296.0000000000051,74.07407407407408
33,2019-10-10,30000.0,138,30710.0,-848.0, , ,SELL,43.5581125303886,293.0,301.62554346113336,284.37445653886664,100.0
34,2019-10-30,30000.0,108,30108.0,0.0, , ,BUY,86.71024566036452,299.6,311.0262854856642,288.17371451433587,10.0
35,2019-11-01,31200.0,143,30108.0,949.0, ,SELL, ,78.74132144167403,301.1,312.51753038094927,289.6824696190508,70.0
36,2019-11-20,31400.0,113,31513.0,0.0, ,BUY,BUY,58.516129329015364,317.8,343.1266657892411,292.47333421075894,19.23076923076923
37,2019-12-02,33200.0,152,31513.0,1535.0, ,SELL, ,42.716712171476004,322.1,341.30312474572617,302.8968752542739,63.63636363636363
38,2019-12-03,32400.0,116,32516.0,0.0, ,BUY, ,34.172140557055954,321.9,340.93575582948887,302.8642441705111,51.515151515151516
