,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-02-12,96000.0,345,96345.0,0.0, ,BUY, ,70.2573564454455,939.0,1087.1418239390885,790.8581760609115,35.59322033898305
1,2019-02-13,101000.0,464,96345.0,4191.0, ,SELL, ,71.45537411089462,946.0,1093.6685477683038,798.3314522316961,45.09803921568628
2,2019-02-15,95000.0,342,95342.0,0.0, ,BUY, ,66.56029896955214,958.75,1092.3866341988596,825.1133658011403,20.0
3,2019-02-18,99500.0,457,95342.0,3701.0, ,SELL, ,70.91111354764715,965.75,1091.339609442819,840.1603905571809,27.906976744186046
4,2019-02-28,101500.0,365,101865.0,0.0, ,BUY, ,51.33501693004194,1020.25,1098.126504800869,942.373495199131,51.61290322580645
5,2019-03-04,105000.0,483,101865.0,2652.0, ,SELL, ,64.44842296886357,1027.0,1101.5251635355453,952.4748364644547,71.42857142857143
6,2019-03-05,103500.0,372,103872.0,0.0, ,BUY, ,56.341030460756194,1028.25,1102.43052305019,954.06947694981,60.714285714285715
7,2019-03-06,104500.0,480,103872.0,148.0, ,SELL, ,55.403531247752085,1025.75,1093.8877281687596,957.6122718312404,67.85714285714286
8,2019-03-08,99000.0,356,99356.0,0.0, ,BUY,BUY,51.64185529002416,1023.25,1091.899471957181,954.6005280428191,9.090909090909092
9,2019-06-03,72500.0,333,99356.0,-27189.0, ,SELL, ,67.43635867888912,720.75,768.7369774001244,672.7630225998756,65.0
10,2019-07-08,82500.0,297,82797.0,0.0, ,BUY, ,71.83044118486836,808.75,858.8374235711916,758.6625764288084,60.0
11,2019-07-09,82500.0,379,82797.0,-676.0, ,SELL, ,74.74002828247949,811.0,859.7442304278154,762.2557695721846,50.0
12,2019-08-02,90000.0,324,90324.0,0.0, ,BUY, ,66.39206481169936,899.25,987.5831761004883,810.9168238995117,22.727272727272727
13,2019-08-07,100500.0,462,90324.0,9714.0, ,SELL,SELL,64.3767293893703,916.0,994.0768851837718,837.9231148162282,87.5
14,2019-08-26,103000.0,370,103370.0,0.0, ,BUY, ,79.81603557458072,1016.25,1164.805545167455,867.6944548325449,42.857142857142854
15,2019-08-29,105500.0,485,103370.0,1645.0, ,SELL, ,70.33019091450937,1032.75,1163.9168784411665,901.5831215588335,29.62962962962963
16,2019-09-13,107000.0,385,107385.0,0.0, ,BUY, ,58.2284089515084,1080.25,1160.5292002949686,999.9707997050315,32.25806451612903
17,2019-12-09,82500.0,379,107385.0,-25264.0, ,SELL,SELL,60.65924740397742,804.0,851.6025209416496,756.3974790583504,81.81818181818181
