,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-29,38100.0,137,38237.0,0.0,BUY,BUY, ,385.35,406.2140839722237,364.48591602777634,-10.215053763441192,30.555555555555557
1,2019-03-04,36800.0,169,38237.0,-1606.0, ,SELL,SELL,356.2,371.5440542230524,340.8559457769476,59.02422381439777,90.0
2,2019-03-05,36200.0,130,36330.0,0.0,BUY, , ,356.0,370.9264865256353,341.0735134743647,63.02966101694917,70.0
3,2019-03-06,36100.0,166,36330.0,-396.0, ,SELL, ,355.9,370.6634684271675,341.13653157283244,53.04698972099922,66.66666666666667
4,2019-03-08,36300.0,130,36430.0,0.0,BUY, , ,355.7,370.08193311067646,341.3180668893235,49.164208456244104,70.37037037037037
5,2019-03-11,35700.0,164,36430.0,-894.0, ,SELL, ,355.45,369.55638153460944,341.34361846539053,34.43269031321215,48.148148148148145
6,2019-03-12,35400.0,127,35527.0,0.0,BUY, , ,355.7,369.5144851514623,341.8855148485377,16.14906832298152,37.03703703703704
7,2019-04-10,35300.0,162,35527.0,-389.0,SELL,SELL,SELL,337.6,361.12360516587387,314.0763948341262,81.37317228226324,84.21052631578948
8,2019-04-23,33600.0,120,33720.0,0.0,BUY, , ,336.25,356.66445566259176,315.83554433740824,8.610086100861153,39.473684210526315
9,2019-04-24,34200.0,157,33720.0,323.0,SELL,SELL, ,336.65,357.1855788815393,316.11442111846065,34.88230271984421,55.26315789473684
10,2019-05-06,36000.0,129,36129.0,0.0,BUY, , ,350.3,372.49098916226933,328.1090108377307,45.44820855987687,66.66666666666667
11,2019-05-07,35500.0,163,36129.0,-792.0,SELL,SELL, ,351.35,372.3097232806151,330.39027671938493,53.23469683783005,54.76190476190476
12,2019-05-08,34600.0,124,34724.0,0.0,BUY,BUY, ,351.0,372.07130750570445,329.92869249429555,-28.861265895127936,33.333333333333336
13,2019-05-31,33000.0,151,34724.0,-1875.0, ,SELL,SELL,317.95,354.21279084681544,281.68720915318454,22.10846501966037,100.0
14,2019-06-21,32000.0,115,32115.0,0.0,BUY,BUY,BUY,331.35,357.1823440670783,305.51765593292174,-27.308192457737245,0.0
15,2019-07-31,31000.0,142,32115.0,-1257.0, , ,SELL,302.05,327.61149447899845,276.48850552100157,-6.4422970121069,96.55172413793103
16,2019-08-01,29400.0,105,29505.0,0.0,BUY,BUY, ,300.5,323.98190792929455,277.01809207070545,-16.899338721528377,41.37931034482759
17,2019-09-02,24500.0,112,29505.0,-5117.0, ,SELL, ,245.3,263.0662601579446,227.5337398420554,18.914728682170786,55.172413793103445
18,2019-09-03,23400.0,84,23484.0,0.0,BUY,BUY,BUY,244.25,262.0811525146236,226.4188474853764,-70.53140096618395,17.24137931034483
19,2019-09-05,25500.0,117,23484.0,1899.0,SELL,SELL,SELL,243.2,258.2678465614621,228.13215343853787,83.93021120293884,89.65517241379311
20,2019-09-19,24700.0,88,24788.0,0.0,BUY, , ,248.2,267.64839324982336,228.7516067501766,12.837736975667797,33.333333333333336
21,2019-10-18,24800.0,114,24788.0,-102.0,SELL,SELL,SELL,231.5,246.05335012977193,216.94664987022807,171.01051668952925,91.42857142857143
22,2019-10-31,24400.0,87,24487.0,0.0,BUY, , ,242.15,274.966306922013,209.333693077987,20.828493999225778,50.0
23,2019-11-06,25400.0,116,24487.0,797.0, ,SELL, ,243.8,275.92849202810123,211.6715079718988,33.32123119125401,60.0
24,2019-11-07,24800.0,89,24889.0,0.0,BUY, , ,245.4,274.9120314448153,215.8879685551847,16.752181730474078,45.0
25,2019-11-11,25500.0,117,24889.0,494.0, ,SELL, ,247.75,273.4317055508347,222.06829444916534,3.3691303432299624,67.44186046511628
26,2019-11-14,26400.0,95,26495.0,0.0,BUY, , ,253.2,274.31492363234554,232.08507636765444,62.92192077442395,80.85106382978724
27,2019-11-15,25800.0,118,26495.0,-813.0, ,SELL, ,253.7,274.7722566423197,232.62774335768032,43.090542211807666,68.08510638297872
28,2019-11-18,25900.0,93,25993.0,0.0,BUY, , ,253.3,273.6381415080087,232.96185849199134,28.28282828282827,70.2127659574468
29,2019-11-19,26200.0,120,25993.0,87.0,SELL,SELL, ,253.15,273.1827232297505,233.11727677024953,83.01171372469385,76.59574468085107
30,2019-11-21,25900.0,93,25993.0,0.0,BUY, , ,252.85,272.3361489268604,233.36385107313956,37.85973735680387,70.2127659574468
31,2019-12-06,26000.0,119,25993.0,-112.0, ,SELL, ,251.95,270.9602603874797,232.93973961252024,37.113402061855666,72.34042553191489
