,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-29,108000.0,388,108388.0,0.0,BUY,BUY, ,1110.25,1206.762952498615,1013.7370475013848,-24.428684003152238,21.21212121212121
1,2019-02-01,114000.0,524,108388.0,5088.0, ,SELL, ,1122.25,1185.6120548909198,1058.8879451090802,20.009095043201263,54.83870967741935
2,2019-02-27,120500.0,433,120933.0,0.0,BUY, , ,1208.5,1305.200568767716,1111.799431232284,21.330072685279397,41.37931034482759
3,2019-03-06,122500.0,563,120933.0,1004.0, ,SELL, ,1225.5,1286.8106842238751,1164.1893157761249,6.757543982290155,43.47826086956522
4,2019-03-07,122500.0,441,122941.0,0.0,BUY,BUY, ,1228.75,1282.2172797138562,1175.2827202861438,-2.6455026455031296,40.90909090909091
5,2019-04-23,110000.0,506,122941.0,-13447.0, ,SELL, ,1079.0,1120.424630354416,1037.575369645584,49.358974358974095,69.56521739130434
6,2019-04-25,109000.0,392,109392.0,0.0,BUY, , ,1080.75,1123.0908785926792,1038.4091214073208,45.662100456621005,60.869565217391305
7,2019-05-07,110000.0,506,109392.0,102.0, ,SELL, ,1068.0,1106.2622529394184,1029.7377470605816,66.28787878787851,71.42857142857143
8,2019-05-08,106000.0,381,106381.0,0.0,BUY, , ,1067.0,1105.0000000000005,1028.9999999999995,16.706443914081138,33.333333333333336
9,2019-06-11,105000.0,483,106381.0,-1864.0,SELL,SELL,SELL,977.75,1028.294534818318,927.2054651816821,163.58405260994653,90.9090909090909
10,2019-07-03,107000.0,385,107385.0,0.0,BUY, , ,1071.0,1194.8789731956156,947.1210268043845,17.96090861067099,22.22222222222222
11,2019-07-04,109500.0,503,107385.0,1612.0, ,SELL, ,1078.0,1190.133848591761,965.8661514082389,13.605442176870845,36.0
12,2019-07-05,108000.0,388,108388.0,0.0,BUY,BUY, ,1084.25,1181.166200916049,987.3337990839509,-4.076086956521737,24.0
13,2019-07-10,111500.0,512,108388.0,2600.0,SELL,SELL, ,1099.75,1149.9968904510515,1049.5031095489485,29.98760842627058,47.61904761904762
14,2019-07-11,110500.0,397,110897.0,0.0,BUY, , ,1102.25,1148.1275544247944,1056.3724455752056,24.291497975709238,38.095238095238095
15,2019-07-17,113500.0,522,110897.0,2081.0, ,SELL,SELL,1107.5,1146.679076048319,1068.320923951681,63.93678160919495,93.33333333333333
16,2019-07-26,108500.0,390,108890.0,0.0,BUY,BUY,BUY,1112.5,1166.1190264738175,1058.8809735261825,-60.60606060606068,15.0
17,2019-08-16,108500.0,499,108890.0,-889.0, ,SELL, ,1085.25,1146.5260148834761,1023.9739851165239,11.691884456671248,77.27272727272727
18,2019-08-19,108000.0,388,108388.0,0.0,BUY, , ,1082.25,1138.1494633247942,1026.3505366752058,2.418379685610642,72.72727272727273
19,2019-09-13,103500.0,476,108388.0,-5364.0, ,SELL, ,1038.25,1092.7729309557005,983.7270690442995,6.533738875746511,50.0
20,2019-09-16,102000.0,367,102367.0,0.0,BUY,BUY, ,1035.25,1086.7742661277198,983.7257338722802,-41.428571428571715,35.294117647058826
21,2019-10-16,99500.0,457,102367.0,-3324.0, ,SELL, ,983.75,1028.6805018890307,938.8194981109693,34.426229508196734,66.66666666666667
22,2019-10-18,100500.0,361,100861.0,0.0,BUY, , ,982.0,1023.2795348811028,940.7204651188972,54.26356589147306,92.3076923076923
23,2019-10-21,99500.0,457,100861.0,-1818.0,SELL,SELL, ,981.5,1021.8856410126197,941.1143589873803,57.1428571428572,76.92307692307692
24,2019-10-23,99000.0,356,99356.0,0.0,BUY, , ,980.25,1018.6524738786474,941.8475261213526,25.641025641025205,69.23076923076923
25,2019-10-24,103500.0,476,99356.0,3668.0,SELL,SELL,SELL,981.5,1024.98562981032,938.01437018968,158.82352941176487,94.73684210526316
26,2019-10-29,100000.0,360,100360.0,0.0,BUY, , ,982.75,1028.4090626272614,937.0909373727385,66.07669616519165,55.0
27,2019-10-30,99500.0,457,100360.0,-1317.0,SELL,SELL, ,984.25,1029.4467919215533,939.0532080784467,38.41000446627962,47.36842105263158
28,2019-10-31,97500.0,351,97851.0,0.0,BUY,BUY,BUY,985.0,1029.0454310910925,940.9545689089075,-14.786242365798957,17.647058823529413
29,2019-12-06,94500.0,434,97851.0,-3785.0, ,SELL, ,940.75,976.5654994380961,904.9345005619039,40.88443888193615,72.22222222222223
