,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-18,485000.0,1746,486746.0,0.0,BUY, , ,BUY,0.0,,,,,0.0
1,2019-03-05,600000.0,2760,486746.0,110494.0,SELL,SELL, ,SELL,100.0,4888.5,5398.491176394259,4378.508823605741,666.6666666666625,97.90794979079497
2,2019-03-22,597500.0,2151,599651.0,0.0, ,BUY,BUY, ,59.65103098798153,5670.25,6792.352825056599,4548.147174943401,-10.673476737714166,53.40909090909091
3,2019-03-26,592500.0,2725,599651.0,-9876.0, ,SELL,SELL, ,38.10181367190247,5779.75,6756.839939565442,4802.660060434558,26.74012077550588,65.21739130434783
4,2019-03-28,592500.0,2133,594633.0,0.0,BUY, , , ,18.087527389321764,5889.25,6633.812119638113,5144.687880361887,12.78780851416264,65.21739130434783
5,2019-04-15,590000.0,2714,594633.0,-7347.0, ,SELL,SELL,SELL,12.201934516112345,5832.5,6130.4513383087915,5534.5486616912085,59.09181043029913,98.11320754716981
6,2019-04-16,590000.0,2124,592124.0,0.0,BUY, , , ,12.201934516112345,5827.5,6117.284402616841,5537.715597383159,63.983488132094635,98.11320754716981
7,2019-04-17,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,SELL,12.201934516112345,5822.5,6103.524909927927,5541.475090072073,69.29201635463708,98.11320754716981
8,2019-04-18,590000.0,2124,592124.0,0.0,BUY, , , ,12.201934516112345,5817.5,6089.115537110821,5545.884462889179,75.073050123623,100.0
9,2019-04-19,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,SELL,15.554017077110743,5813.75,6078.549452416352,5548.950547583648,67.57990867579946,100.0
10,2019-04-22,590000.0,2124,592124.0,0.0,BUY, , , ,0.0,5812.5,6075.416336502698,5549.583663497302,61.43790849673205,100.0
11,2019-04-23,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,SELL,0.0,5811.25,6072.245689619579,5550.254310380421,62.70627062706273,100.0
12,2019-04-24,582500.0,2097,584597.0,0.0,BUY, , , ,0.0,5806.25,6062.118618630733,5550.381381369267,39.45578231292519,94.23076923076923
13,2019-04-25,580000.0,2668,584597.0,-7265.0, , ,SELL,SELL,0.0,5800.0,6050.0,5550.0,16.487455197132622,92.3076923076923
14,2019-04-26,580000.0,2088,582088.0,0.0,BUY, , , ,0.0,5793.75,6037.099029174147,5550.400970825853,21.21212121212122,92.3076923076923
15,2019-05-09,612500.0,2817,582088.0,27595.0, , ,SELL,SELL,37.07984978905562,5750.0,6128.483817355511,5371.516182644489,93.67894497498864,87.5
16,2019-05-29,595000.0,2142,597142.0,0.0,BUY, , ,BUY,0.0,5877.5,6290.991233280707,5464.008766719293,31.595576619273135,0.0
17,2019-05-30,595000.0,2737,597142.0,-4879.0, ,SELL,SELL, ,0.0,5898.75,6280.022540317291,5517.477459682709,27.561968183499616,0.0
18,2019-05-31,595000.0,2142,597142.0,0.0,BUY, , ,BUY,0.0,5920.0,6260.807863759039,5579.192136240961,22.63802263802239,0.0
