,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-18,485000.0,1746,486746.0,0.0, , ,BUY,,,,,0.0
1,2019-03-05,600000.0,2760,486746.0,110494.0,SELL, ,SELL,4888.5,5398.491176394259,4378.508823605741,666.6666666666625,97.90794979079497
2,2019-03-22,597500.0,2151,599651.0,0.0,BUY,BUY, ,5670.25,6792.352825056599,4548.147174943401,-10.673476737714166,53.40909090909091
3,2019-03-25,592500.0,2725,599651.0,-9876.0, ,SELL, ,5725.0,6782.780695607554,4667.219304392446,10.397553516819528,51.13636363636363
4,2019-03-29,592500.0,2133,594633.0,0.0,BUY,BUY, ,5944.0,6508.124099822016,5379.875900177984,-2.52869091616417,91.83673469387755
5,2019-04-12,590000.0,2714,594633.0,-7347.0, , ,SELL,5837.5,6143.07323181195,5531.92676818805,-143.60437470280536,98.11320754716981
6,2019-04-25,580000.0,2088,582088.0,0.0,BUY, , ,5800.0,6050.0,5550.0,16.487455197132622,92.3076923076923
7,2019-04-26,580000.0,2668,582088.0,-4756.0,SELL,SELL,SELL,5793.75,6037.099029174147,5550.400970825853,21.21212121212122,92.3076923076923
8,2019-04-29,555000.0,1998,556998.0,0.0,BUY,BUY, ,5802.5,5991.510581714358,5613.489418285642,-150.90655509065516,73.07692307692308
9,2019-05-09,612500.0,2817,556998.0,52685.0, ,SELL,SELL,5750.0,6128.483817355511,5371.516182644489,93.67894497498864,87.5
10,2019-05-29,595000.0,2142,597142.0,0.0, , ,BUY,5877.5,6290.991233280707,5464.008766719293,31.595576619273135,0.0
11,2019-05-30,595000.0,2737,597142.0,-4879.0,SELL,SELL, ,5898.75,6280.022540317291,5517.477459682709,27.561968183499616,0.0
12,2019-05-31,595000.0,2142,597142.0,0.0, , ,BUY,5920.0,6260.807863759039,5579.192136240961,22.63802263802239,0.0
13,2019-06-03,595000.0,2737,597142.0,-4879.0,SELL,SELL, ,5942.5,6223.613855937411,5661.386144062589,12.612612612612276,0.0
14,2019-06-04,595000.0,2142,597142.0,0.0,BUY,BUY,BUY,5962.5,6178.4282288168915,5746.5717711831085,-7.857358718646569,0.0
15,2019-06-18,602500.0,2771,597142.0,2587.0, ,SELL,SELL,5902.5,6280.2896239972715,5524.7103760027285,22.11690363349131,80.43478260869566
16,2019-06-26,597500.0,2151,599651.0,0.0,BUY, , ,5943.75,6376.14883209833,5511.35116790167,11.695906432748538,76.08695652173913
17,2019-07-04,590000.0,2714,599651.0,-12365.0, ,SELL, ,5905.0,6355.166635813895,5454.833364186105,3.0406689471685198,69.56521739130434
18,2019-07-05,580000.0,2088,582088.0,0.0,BUY, , ,5897.5,6349.412602169932,5445.587397830068,4.229142637447283,40.0
19,2019-07-08,667500.0,3070,582088.0,82342.0, , ,SELL,5933.75,6498.8329585114025,5368.6670414885975,207.53917831427384,90.0
20,2019-07-10,580000.0,2088,582088.0,0.0,BUY,BUY, ,5928.75,6497.581038182692,5359.918961817308,-32.94663573085847,20.0
21,2019-07-31,580000.0,2668,582088.0,-4756.0, ,SELL,SELL,5632.5,6336.435366351201,4928.564633648799,25.502143985556152,88.57142857142857
22,2019-08-02,550000.0,1980,551980.0,0.0,BUY,BUY, ,5612.5,6307.571938722892,4917.428061277108,-14.836434391341276,61.29032258064516
23,2019-08-07,580000.0,2668,551980.0,25352.0,SELL,SELL,SELL,5513.75,6004.533811876471,5022.966188123529,96.12724757952968,100.0
24,2019-08-09,560000.0,2016,562016.0,0.0,BUY, , ,5498.75,5967.384985889871,5030.115014110129,14.771709937331813,74.19354838709677
25,2019-08-12,580000.0,2668,562016.0,15316.0,SELL,SELL,SELL,5508.75,5993.846639856431,5023.653360143569,103.57245750504163,100.0
26,2019-08-26,585000.0,2106,587106.0,0.0,BUY, , ,5736.25,6157.401694760925,5315.098305239075,42.457091237578844,56.25
27,2019-08-27,575000.0,2645,587106.0,-14751.0, ,SELL, ,5748.75,6155.71283614109,5341.78716385891,6.837606837606658,43.75
28,2019-08-28,565000.0,2034,567034.0,0.0,BUY,BUY, ,5741.25,6149.68451127445,5332.81548872555,-32.631144155307545,31.25
29,2019-08-30,590000.0,2714,567034.0,20252.0, ,SELL, ,5756.25,6154.958853676463,5357.541146323537,57.68383971818538,47.82608695652174
30,2019-09-04,620000.0,2232,622232.0,0.0,BUY, , ,5831.25,6135.74753693585,5526.75246306415,199.99999999999986,100.0
31,2019-09-05,620000.0,2852,622232.0,-5084.0,SELL, ,SELL,5861.25,6186.24038447314,5536.25961552686,244.00871459695006,100.0
32,2019-09-17,585000.0,2106,587106.0,0.0,BUY,BUY, ,5973.75,6344.3829046374585,5603.1170953625415,-44.31645468362506,30.0
33,2019-10-22,562500.0,2587,587106.0,-27193.0, , ,SELL,5642.5,5816.497126413051,5468.502873586949,-26.29708599857923,100.0
34,2019-10-23,562500.0,2025,564525.0,0.0,BUY,BUY, ,5641.25,5815.372801493657,5467.127198506343,-24.37275985663126,100.0
35,2019-10-25,570000.0,2622,564525.0,2853.0, , ,SELL,5618.75,5896.6326191038215,5340.8673808961785,-100.78594544613935,100.0
36,2019-10-29,560000.0,2016,562016.0,0.0,BUY,BUY, ,5597.5,5810.748681121359,5384.251318878641,-8.032128514057458,81.81818181818181
37,2019-10-30,570000.0,2622,562016.0,5362.0, ,SELL,SELL,5602.5,5820.387585695008,5384.612414304992,26.49364693160332,100.0
38,2019-10-31,600000.0,2160,602160.0,0.0,BUY, , ,5622.5,5900.843313194335,5344.156686805665,229.407236335642,100.0
39,2019-11-01,575000.0,2645,602160.0,-29805.0, ,SELL, ,5630.0,5913.548937575155,5346.451062424845,115.19607843137285,70.58823529411765
40,2019-11-19,575000.0,2070,577070.0,0.0,BUY, , ,5811.25,6209.519695056,5412.980304944,13.605442176870998,61.53846153846154
41,2019-11-29,600000.0,2760,577070.0,20170.0,SELL,SELL,SELL,5862.5,6067.13381929681,5657.86618070319,85.01118568232621,100.0
42,2019-12-05,575000.0,2070,577070.0,0.0,BUY,BUY, ,5870.0,6089.999999999998,5650.000000000002,-99.0301174068404,37.5
43,2019-12-09,590000.0,2714,577070.0,10216.0,SELL,SELL, ,5865.0,6079.709105535837,5650.290894464163,27.39018087855317,75.0
44,2019-12-12,575000.0,2070,577070.0,0.0,BUY,BUY, ,5850.0,6059.7617696340285,5640.2382303659715,-59.611703582170975,37.5
