,Ticker Code,Initial Capital,Total Capital Gain,Capital Gain Percentage,Transaction Fee,Number Purchased,Number Sold,Indicator,Stock Layer,Fraction
751,ISAT,316134.0,-89408.0,-28,17488,8,7,BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
64,ISAT,267961.0,33733.0,12,3767,2,2,MFII_14,LAYER_1,Fraksi_5
65,ISAT,316134.0,-77462.0,-24,17542,8,7,BB_MAVG_20,LAYER_1,Fraksi_5
66,ISAT,316134.0,-75145.0,-23,17225,8,7,CCI_20,LAYER_1,Fraksi_5
67,ISAT,316134.0,-101615.0,-32,12162,6,5,SO_14,LAYER_1,Fraksi_5
312,ISAT,267961.0,33733.0,12,3767,2,2,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_5
313,ISAT,316134.0,-77462.0,-24,17542,8,7,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_5
314,ISAT,267961.0,33733.0,12,3767,2,2,MFII_14_AND_CCI_20,LAYER_1,Fraksi_5
315,ISAT,316134.0,-75145.0,-23,17225,8,7,MFII_14_OR_CCI_20,LAYER_1,Fraksi_5
316,ISAT,267961.0,-63904.0,-23,1904,1,1,MFII_14_AND_SO_14,LAYER_1,Fraksi_5
317,ISAT,316134.0,-75145.0,-23,17225,8,7,MFII_14_OR_CCI_20,LAYER_1,Fraksi_5
318,ISAT,316134.0,-21243.0,-6,15323,7,6,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_5
319,ISAT,316134.0,-89128.0,-28,22208,10,9,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_5
320,ISAT,316134.0,-62793.0,-19,12340,6,5,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_5
321,ISAT,316134.0,-111307.0,-35,17387,8,7,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_5
322,ISAT,316134.0,-75742.0,-23,12289,6,5,CCI_20_AND_SO_14,LAYER_1,Fraksi_5
323,ISAT,316134.0,-96041.0,-30,17121,8,7,CCI_20_OR_SO_14,LAYER_1,Fraksi_5
736,ISAT,267961.0,33733.0,12,3767,2,2,MFII_14_AND_BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_5
737,ISAT,316134.0,-89128.0,-28,22208,10,9,MFII_14_OR_BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_5
738,ISAT,316134.0,-75145.0,-23,17225,8,7,MFII_14_AND_BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_5
739,ISAT,316134.0,-49115.0,-15,15195,7,6,MFII_14_OR_BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_5
740,ISAT,267961.0,-63904.0,-23,1904,1,1,MFII_14_AND_BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_5
741,ISAT,316134.0,-111307.0,-35,17387,8,7,MFII_14_OR_BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_5
742,ISAT,316134.0,-101615.0,-32,12162,6,5,MFII_14_AND_BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_5
743,ISAT,316134.0,-62793.0,-19,12340,6,5,MFII_14_OR_BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_5
744,ISAT,267961.0,-63904.0,-23,1904,1,1,MFII_14_AND_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
745,ISAT,316134.0,-96041.0,-30,17121,8,7,MFII_14_OR_CCI_20_OR_SO_14,LAYER_1,Fraksi_5
746,ISAT,316134.0,-101615.0,-32,12162,6,5,MFII_14_AND_CCI_20_OR_SO_14,LAYER_1,Fraksi_5
747,ISAT,316134.0,-75742.0,-23,12289,6,5,MFII_14_OR_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
748,ISAT,316134.0,-37915.0,-11,12462,6,5,BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
749,ISAT,316134.0,-111027.0,-35,22107,10,9,BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_1,Fraksi_5
750,ISAT,316134.0,-79966.0,-25,15046,7,6,BB_MAVG_20_AND_CCI_20_OR_SO_14,LAYER_1,Fraksi_5
751,ISAT,316134.0,-89408.0,-28,17488,8,7,BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
1056,ISAT,267961.0,-63904.0,-23,1904,1,1,MFII_14_AND_BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
1057,ISAT,316134.0,-111027.0,-35,22107,10,9,MFII_14_OR_BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_1,Fraksi_5
1058,ISAT,316134.0,-101615.0,-32,12162,6,5,MFII_14_AND_BB_MAVG_20_AND_CCI_20_OR_SO_14,LAYER_1,Fraksi_5
1059,ISAT,316134.0,-89408.0,-28,17488,8,7,MFII_14_OR_BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
1060,ISAT,316134.0,-65787.0,-20,12334,6,5,MFII_14_OR_BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_1,Fraksi_5
1061,ISAT,316134.0,-96041.0,-30,17121,8,7,MFII_14_AND_BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_1,Fraksi_5
