,Ticker Code,Initial Capital,Total Capital Gain,Capital Gain Percentage,Transaction Fee,Number Purchased,Number Sold,Indicator,Stock Layer,Fraction
74,TOWR,81291.0,-10019.0,-12,8519,14,14,CCI_20,LAYER_1,Fraksi_3
75,TOWR,77277.0,2921.0,3,3579,6,6,SO_14,LAYER_1,Fraksi_3
76,UNVR,899225.0,14553.0,1,10615,2,1,MFII_14,LAYER_1,Fraksi_4
77,UNVR,958939.0,-183000.0,-19,124000,16,16,BB_MAVG_20,LAYER_1,Fraksi_4
78,UNVR,955427.0,-106777.0,-11,114277,15,15,CCI_20,LAYER_1,Fraksi_4
79,UNVR,963456.0,-5505.0,0,60505,8,8,SO_14,LAYER_1,Fraksi_4
80,BEST,24889.0,2784.0,11,307,2,1,MFII_14,LAYER_3,Fraksi_1
81,BEST,25290.0,-4175.0,-16,2975,13,13,BB_MAVG_20,LAYER_3,Fraksi_1
82,BEST,25290.0,-5424.0,-21,2424,11,11,CCI_20,LAYER_3,Fraksi_1
83,BEST,24086.0,-6298.0,-26,1098,5,5,SO_14,LAYER_3,Fraksi_1
84,DMAS,0.0,0.0,0,0,0,0,MFII_14,LAYER_2,Fraksi_1
85,DMAS,20473.0,8682.0,42,3834,18,17,BB_MAVG_20,LAYER_2,Fraksi_1
86,DMAS,20473.0,6883.0,33,2225,11,10,CCI_20,LAYER_2,Fraksi_1
87,DMAS,22480.0,4910.0,21,1003,5,4,SO_14,LAYER_2,Fraksi_1
88,PTBA,399432.0,-94839.0,-23,3883,2,1,MFII_14,LAYER_1,Fraksi_4
89,PTBA,436566.0,-94131.0,-21,31131,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
90,PTBA,431548.0,-110803.0,-25,28803,12,12,CCI_20,LAYER_1,Fraksi_4
91,PTBA,431548.0,-113254.0,-26,20254,8,8,SO_14,LAYER_1,Fraksi_4
92,DOID,52689.0,-4013.0,-7,1013,3,3,MFII_14,LAYER_2,Fraksi_2
93,DOID,59714.0,-25140.0,-42,4440,12,11,BB_MAVG_20,LAYER_2,Fraksi_2
94,DOID,59714.0,-17383.0,-29,4783,12,12,CCI_20,LAYER_2,Fraksi_2
95,DOID,59212.0,-17894.0,-30,1394,4,4,SO_14,LAYER_2,Fraksi_2
96,KLBF,151543.0,12518.0,8,2482,2,2,MFII_14,LAYER_1,Fraksi_3
97,KLBF,161579.0,-20277.0,-12,12777,10,10,BB_MAVG_20,LAYER_1,Fraksi_3
98,KLBF,160074.0,-15209.0,-9,15209,12,12,CCI_20,LAYER_1,Fraksi_3
99,KLBF,160074.0,-2461.0,-1,9961,8,8,SO_14,LAYER_1,Fraksi_3
100,MPMX,80789.0,-11111.0,-13,854,2,1,MFII_14,LAYER_2,Fraksi_3
101,MPMX,91327.0,-18495.0,-20,8732,12,11,BB_MAVG_20,LAYER_2,Fraksi_3
102,MPMX,105879.0,-1805.0,-1,4805,7,7,CCI_20,LAYER_2,Fraksi_3
103,MPMX,90324.0,-35006.0,-38,3258,5,4,SO_14,LAYER_2,Fraksi_3
104,MEGA,486746.0,161067.0,33,23933,5,5,MFII_14,LAYER_1,Fraksi_5
105,MEGA,484738.0,290214.0,59,81786,17,17,BB_MAVG_20,LAYER_1,Fraksi_5
106,MEGA,484738.0,302424.0,62,67076,14,14,CCI_20,LAYER_1,Fraksi_5
107,MEGA,486746.0,332568.0,68,37432,8,8,SO_14,LAYER_1,Fraksi_5
108,ASII,762736.0,8699.0,1,8785,2,1,MFII_14,LAYER_1,Fraksi_5
109,ASII,840515.0,-146337.0,-17,53837,9,9,BB_MAVG_20,LAYER_1,Fraksi_5
110,ASII,822952.0,-122965.0,-14,62965,11,11,CCI_20,LAYER_1,Fraksi_5
111,ASII,822952.0,-154891.0,-18,34891,6,6,SO_14,LAYER_1,Fraksi_5
112,BBTN,203730.0,10281.0,5,1719,1,1,MFII_14,LAYER_1,Fraksi_3
113,BBTN,265954.0,-16700.0,-6,19977,11,10,BB_MAVG_20,LAYER_1,Fraksi_3
114,BBTN,265954.0,-48935.0,-18,16201,9,8,CCI_20,LAYER_1,Fraksi_3
115,BBTN,265954.0,-27212.0,-10,11212,6,6,SO_14,LAYER_1,Fraksi_3
116,BNGA,103370.0,-1230.0,-1,1730,2,2,MFII_14,LAYER_1,Fraksi_3
117,BNGA,108388.0,-17148.0,-15,8648,10,10,BB_MAVG_20,LAYER_1,Fraksi_3
118,BNGA,108388.0,-11276.0,-10,9776,11,11,CCI_20,LAYER_1,Fraksi_3
119,BNGA,107887.0,-4920.0,-4,4420,5,5,SO_14,LAYER_1,Fraksi_3
120,ANTM,89320.0,-11678.0,-13,678,1,1,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_4
121,ANTM,96345.0,-31078.0,-32,7078,9,9,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_4
122,ANTM,89320.0,6239.0,6,761,1,1,MFII_14_AND_CCI_20,LAYER_1,Fraksi_4
123,ANTM,101865.0,-29664.0,-29,4664,6,6,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
124,ANTM,89320.0,-11678.0,-13,678,1,1,MFII_14_AND_SO_14,LAYER_1,Fraksi_4
125,ANTM,101865.0,-29664.0,-29,4664,6,6,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
126,ANTM,101865.0,-36072.0,-35,3072,4,4,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_4
127,ANTM,96345.0,-34037.0,-35,9537,12,12,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_4
128,ANTM,99356.0,-17147.0,-17,3147,4,4,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_4
129,ANTM,96345.0,-31078.0,-32,7078,9,9,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_4
130,ANTM,99356.0,-28754.0,-28,2254,3,3,CCI_20_AND_SO_14,LAYER_1,Fraksi_4
131,ANTM,101865.0,-27514.0,-27,5514,7,7,CCI_20_OR_SO_14,LAYER_1,Fraksi_4
132,TLKM,0.0,0.0,0,0,0,0,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_4
133,TLKM,379360.0,-7489.0,-1,57929,18,17,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_4
134,TLKM,0.0,0.0,0,0,0,0,MFII_14_AND_CCI_20,LAYER_1,Fraksi_4
135,TLKM,379360.0,34754.0,9,53675,17,16,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
136,TLKM,0.0,0.0,0,0,0,0,MFII_14_AND_SO_14,LAYER_1,Fraksi_4
137,TLKM,379360.0,34754.0,9,53675,17,16,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
138,TLKM,379360.0,26608.0,7,40821,13,12,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_4
139,TLKM,379360.0,-9590.0,-2,74019,23,22,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_4
140,TLKM,379360.0,22714.0,5,27690,9,8,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_4
141,TLKM,379360.0,-6638.0,-1,61078,19,18,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_4
142,TLKM,379360.0,43546.0,11,30858,10,9,CCI_20_AND_SO_14,LAYER_1,Fraksi_4
143,TLKM,379360.0,39772.0,10,53657,17,16,CCI_20_OR_SO_14,LAYER_1,Fraksi_4
144,BMRI,654849.0,49397.0,7,5603,1,1,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_5
145,BMRI,720083.0,-68292.0,-9,78292,13,13,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_5
146,BMRI,0.0,0.0,0,0,0,0,MFII_14_AND_CCI_20,LAYER_1,Fraksi_5
147,BMRI,720083.0,23741.0,3,78759,13,13,MFII_14_OR_CCI_20,LAYER_1,Fraksi_5
148,BMRI,654849.0,49397.0,7,5603,1,1,MFII_14_AND_SO_14,LAYER_1,Fraksi_5
149,BMRI,720083.0,23741.0,3,78759,13,13,MFII_14_OR_CCI_20,LAYER_1,Fraksi_5
150,BMRI,720083.0,9881.0,1,60119,10,10,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_5
151,BMRI,720083.0,-62907.0,-8,115407,19,19,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_5
152,BMRI,720083.0,-31367.0,-4,23867,4,4,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_5
153,BMRI,750191.0,-99511.0,-13,84511,14,14,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_5
154,BMRI,720083.0,-2432.0,0,29932,5,5,CCI_20_AND_SO_14,LAYER_1,Fraksi_5
155,BMRI,750191.0,-18809.0,-2,78809,13,13,CCI_20_OR_SO_14,LAYER_1,Fraksi_5
156,BBNI,878150.0,-91784.0,-10,6784,1,1,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_5
157,BBNI,905749.0,-220530.0,-24,75530,11,11,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_5
158,BBNI,860587.0,-74221.0,-8,6721,1,1,MFII_14_AND_CCI_20,LAYER_1,Fraksi_5
159,BBNI,903240.0,-226723.0,-25,74223,11,11,MFII_14_OR_CCI_20,LAYER_1,Fraksi_5
160,BBNI,878150.0,-91784.0,-10,6784,1,1,MFII_14_AND_SO_14,LAYER_1,Fraksi_5
161,BBNI,903240.0,-226723.0,-25,74223,11,11,MFII_14_OR_CCI_20,LAYER_1,Fraksi_5
162,BBNI,903240.0,-255252.0,-28,47752,7,7,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_5
163,BBNI,905749.0,-264041.0,-29,109041,16,16,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_5
164,BBNI,900731.0,-183974.0,-20,33974,5,5,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_5
165,BBNI,905749.0,-199839.0,-22,82339,12,12,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_5
166,BBNI,900731.0,-201394.0,-22,33894,5,5,CCI_20_AND_SO_14,LAYER_1,Fraksi_5
167,BBNI,903240.0,-226723.0,-25,74223,11,11,CCI_20_OR_SO_14,LAYER_1,Fraksi_5
168,ADRO,126453.0,-8029.0,-6,2029,2,2,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_4
169,ADRO,139500.0,1843.0,1,14157,13,13,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_4
170,ADRO,126453.0,-8029.0,-6,2029,2,2,MFII_14_AND_CCI_20,LAYER_1,Fraksi_4
171,ADRO,134482.0,14240.0,10,10760,10,10,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
172,ADRO,126453.0,-8029.0,-6,2029,2,2,MFII_14_AND_SO_14,LAYER_1,Fraksi_4
173,ADRO,134482.0,14240.0,10,10760,10,10,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
174,ADRO,134482.0,20770.0,15,9730,9,9,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_4
175,ADRO,139500.0,-5801.0,-4,17301,16,16,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_4
176,ADRO,139500.0,33817.0,24,8683,8,8,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_4
177,ADRO,138496.0,-3635.0,-2,16135,15,15,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_4
178,ADRO,134482.0,20959.0,15,7541,7,7,CCI_20_AND_SO_14,LAYER_1,Fraksi_4
179,ADRO,138496.0,13109.0,9,11891,11,11,CCI_20_OR_SO_14,LAYER_1,Fraksi_4
180,SIDO,47309.13366699219,2331.16259765625,4,606,2,1,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_3
181,SIDO,40337.1640625,3325.2886962890625,8,9308,22,21,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_3
182,SIDO,47309.13366699219,2331.16259765625,4,606,2,1,MFII_14_AND_CCI_20,LAYER_1,Fraksi_3
183,SIDO,40337.1640625,8015.615478515625,19,5134,12,12,MFII_14_OR_CCI_20,LAYER_1,Fraksi_3
184,SIDO,40337.1640625,12138.507568359375,30,965,3,2,MFII_14_AND_SO_14,LAYER_1,Fraksi_3
185,SIDO,40337.1640625,8015.615478515625,19,5134,12,12,MFII_14_OR_CCI_20,LAYER_1,Fraksi_3
186,SIDO,40835.37683105469,19371.281127929688,47,4695,11,11,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_3
187,SIDO,40835.37683105469,205.5592041015625,0,15177,34,34,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_3
188,SIDO,40337.1640625,12606.463500976562,31,2528,6,6,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_3
189,SIDO,40586.27197265625,3157.3966064453125,7,9724,23,22,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_3
190,SIDO,40337.1640625,22879.700561523438,56,2179,5,5,CCI_20_AND_SO_14,LAYER_1,Fraksi_3
191,SIDO,40586.27197265625,8013.615478515625,19,5136,12,12,CCI_20_OR_SO_14,LAYER_1,Fraksi_3
192,TBIG,86108.0,-13841.0,-16,1080,2,1,MFII_14_AND_BB_MAVG_20,LAYER_1,Fraksi_4
193,TBIG,92531.0,-19610.0,-21,11010,14,14,MFII_14_OR_BB_MAVG_20,LAYER_1,Fraksi_4
194,TBIG,86108.0,-13841.0,-16,1080,2,1,MFII_14_AND_CCI_20,LAYER_1,Fraksi_4
195,TBIG,92531.0,-20385.0,-22,6885,9,9,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
196,TBIG,86108.0,-13841.0,-16,1080,2,1,MFII_14_AND_SO_14,LAYER_1,Fraksi_4
197,TBIG,92531.0,-20385.0,-22,6885,9,9,MFII_14_OR_CCI_20,LAYER_1,Fraksi_4
198,TBIG,92531.0,-11070.0,-11,6170,8,8,BB_MAVG_20_AND_CCI_20,LAYER_1,Fraksi_4
199,TBIG,92531.0,-19182.0,-20,15182,19,19,BB_MAVG_20_OR_CCI_20,LAYER_1,Fraksi_4
200,TBIG,92732.0,-11271.0,-12,5271,7,7,BB_MAVG_20_AND_SO_14,LAYER_1,Fraksi_4
201,TBIG,92531.0,-13441.0,-14,10441,13,13,BB_MAVG_20_OR_SO_14,LAYER_1,Fraksi_4
202,TBIG,92732.0,-12928.0,-13,4628,6,6,CCI_20_AND_SO_14,LAYER_1,Fraksi_4
203,TBIG,92531.0,-16315.0,-17,6915,9,9,CCI_20_OR_SO_14,LAYER_1,Fraksi_4
204,ARNA,50180.0,3074.0,6,622,2,1,MFII_14_AND_BB_MAVG_20,LAYER_2,Fraksi_3
205,ARNA,48172.0,-5042.0,-10,10127,25,24,MFII_14_OR_BB_MAVG_20,LAYER_2,Fraksi_3
206,ARNA,50180.0,139.0,0,1037,3,2,MFII_14_AND_CCI_20,LAYER_2,Fraksi_3
207,ARNA,47570.0,1250.0,2,10211,25,24,MFII_14_OR_CCI_20,LAYER_2,Fraksi_3
208,ARNA,50180.0,3074.0,6,606,2,1,MFII_14_AND_SO_14,LAYER_2,Fraksi_3
209,ARNA,47570.0,1250.0,2,10211,25,24,MFII_14_OR_CCI_20,LAYER_2,Fraksi_3
210,ARNA,47570.0,-202.0,0,3485,9,8,BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_3
211,ARNA,48172.0,-5546.0,-11,18207,44,43,BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_3
212,ARNA,49577.0,4263.0,8,1017,3,2,BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_3
213,ARNA,48172.0,2554.0,5,9831,24,23,BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_3
214,ARNA,49577.0,4263.0,8,1020,3,2,CCI_20_AND_SO_14,LAYER_2,Fraksi_3
215,ARNA,47570.0,6231.0,13,8930,22,21,CCI_20_OR_SO_14,LAYER_2,Fraksi_3
216,TGKA,362299.0,66984.0,18,21016,6,6,MFII_14_AND_BB_MAVG_20,LAYER_2,Fraksi_5
217,TGKA,310112.0,98343.0,31,119657,34,34,MFII_14_OR_BB_MAVG_20,LAYER_2,Fraksi_5
218,TGKA,362299.0,68982.0,19,21018,6,6,MFII_14_AND_CCI_20,LAYER_2,Fraksi_5
219,TGKA,310112.0,38325.0,12,105675,30,30,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
220,TGKA,362299.0,13963.0,3,18037,5,5,MFII_14_AND_SO_14,LAYER_2,Fraksi_5
221,TGKA,310112.0,38325.0,12,105675,30,30,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
222,TGKA,310112.0,78038.0,25,37962,11,11,BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
223,TGKA,310112.0,147113.0,47,44887,13,13,BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
224,TGKA,362299.0,94342.0,26,17658,5,5,BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
225,TGKA,310112.0,129727.0,41,63273,18,18,BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
226,TGKA,362299.0,15924.0,4,14076,4,4,CCI_20_AND_SO_14,LAYER_2,Fraksi_5
227,TGKA,310112.0,130140.0,41,63860,18,18,CCI_20_OR_SO_14,LAYER_2,Fraksi_5
228,HEXA,306098.0,31698.0,10,6569,3,2,MFII_14_AND_BB_MAVG_20,LAYER_2,Fraksi_5
229,HEXA,305094.0,12459.0,4,47808,19,18,MFII_14_OR_BB_MAVG_20,LAYER_2,Fraksi_5
230,HEXA,306098.0,51606.0,16,6661,3,2,MFII_14_AND_CCI_20,LAYER_2,Fraksi_5
231,HEXA,305094.0,-3985.0,-1,52252,21,20,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
232,HEXA,301080.0,42737.0,14,6512,3,2,MFII_14_AND_SO_14,LAYER_2,Fraksi_5
233,HEXA,305094.0,-3985.0,-1,52252,21,20,MFII_14_OR_CCI_20,LAYER_2,Fraksi_5
234,HEXA,305094.0,26744.0,8,29523,12,11,BB_MAVG_20_AND_CCI_20,LAYER_2,Fraksi_5
235,HEXA,305094.0,7596.0,2,65671,26,25,BB_MAVG_20_OR_CCI_20,LAYER_2,Fraksi_5
236,HEXA,305094.0,48590.0,15,16659,7,6,BB_MAVG_20_AND_SO_14,LAYER_2,Fraksi_5
237,HEXA,305094.0,15512.0,5,47755,19,18,BB_MAVG_20_OR_SO_14,LAYER_2,Fraksi_5
238,HEXA,305094.0,29662.0,9,16587,7,6,CCI_20_AND_SO_14,LAYER_2,Fraksi_5
239,HEXA,305094.0,12738.0,4,44529,18,17,CCI_20_OR_SO_14,LAYER_2,Fraksi_5
240,ALMI,52187.0,-18930.0,-36,730,2,2,MFII_14_AND_BB_MAVG_20,LAYER_3,Fraksi_2
241,ALMI,61219.0,-22413.0,-36,6113,17,17,MFII_14_OR_BB_MAVG_20,LAYER_3,Fraksi_2
242,ALMI,52187.0,-22911.0,-43,711,2,2,MFII_14_AND_CCI_20,LAYER_3,Fraksi_2
243,ALMI,61219.0,-17448.0,-28,5748,16,16,MFII_14_OR_CCI_20,LAYER_3,Fraksi_2
244,ALMI,52187.0,-21329.0,-40,329,1,1,MFII_14_AND_SO_14,LAYER_3,Fraksi_2
245,ALMI,61219.0,-17448.0,-28,5748,16,16,MFII_14_OR_CCI_20,LAYER_3,Fraksi_2
246,ALMI,61219.0,-19835.0,-32,4535,12,12,BB_MAVG_20_AND_CCI_20,LAYER_3,Fraksi_2
247,ALMI,61219.0,-15321.0,-25,6421,17,17,BB_MAVG_20_OR_CCI_20,LAYER_3,Fraksi_2
248,ALMI,61219.0,-22044.0,-36,1444,4,4,BB_MAVG_20_AND_SO_14,LAYER_3,Fraksi_2
249,ALMI,61219.0,-15055.0,-24,6555,18,18,BB_MAVG_20_OR_SO_14,LAYER_3,Fraksi_2
250,ALMI,61219.0,-20238.0,-33,1438,4,4,CCI_20_AND_SO_14,LAYER_3,Fraksi_2
251,ALMI,61219.0,-15156.0,-24,5456,15,15,CCI_20_OR_SO_14,LAYER_3,Fraksi_2
252,ADMG,32315.0,-7828.0,-24,313,2,1,MFII_14_AND_BB_MAVG_20,LAYER_3,Fraksi_1
253,ADMG,34323.0,-14851.0,-43,1917,9,8,MFII_14_OR_BB_MAVG_20,LAYER_3,Fraksi_1
254,ADMG,31312.0,-6825.0,-21,310,2,1,MFII_14_AND_CCI_20,LAYER_3,Fraksi_1
